,page_id,page_name,page_handle,page_url,page_description,page_category,page_verified,page_created_date,page_profile_image,page_follower_count,topAdminCountry,languageCode
120423,100050272578381,RFM,rfmoficial,https://www.facebook.com/53498842922,"Bem vindo à página oficial no Facebook da RFM - a rádio das grandes músicas. 
Ouve em direto aqui: https://rfm.sapo.pt/ouvir-emissao-rfm/
Contacta-nos por Whatsapp: 962 007 888
",BROADCASTING_MEDIA_PRODUCTION,1,2009-02-25 17:54:44,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/348334159_790625899349969_2070629606099599280_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=a27e22&_nc_ohc=vEEptB7Thu0AX93ohWP&_nc_ht=scontent-sea1-1.xx&oh=00_AfBAxosnVO2oVxCrtgQYJrPA7CSLEdzOfUygwUw1XKC6MQ&oe=65EAA915,2133232,PT,pt
178730,100050884133450,Jornal de Chaves,jornaldechaves,https://www.facebook.com/336057239903248,"Jornal digital/online

ᴄᴜsᴛᴏ ᴅᴀs ᴄʜᴀᴍᴀᴅᴀs: ᴄʜᴀᴍᴀᴅᴀ ᴘᴀʀᴀ ʀᴇᴅᴇ ᴍᴏ́ᴠᴇʟ ɴᴀᴄɪᴏɴᴀʟ",MEDIA_NEWS_COMPANY,0,2014-09-18 10:08:14,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/347430325_781953983510732_1926928794966168167_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=a27e22&_nc_ohc=IpG5M4VZ1-EAX-gFkEe&_nc_ht=scontent-sea1-1.xx&oh=00_AfCMI-LnfZ2HBBdVt2Hw3_LUj0xCTrpWbDrgWRyTmzpZHA&oe=65EC3952,9581,PT,pt
96925,100051551302020,Correio do Minho,correiodominho,https://www.facebook.com/148003988564357,"Toda a informação regional permanentemente actualizada. As notícias do dia, a opinião avalizada, o de",TOPIC_NEWSPAPER,0,2010-09-03 14:38:28,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/347249738_964611051551950_386565999350218263_n.png?stp=cp0_dst-png_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=a27e22&_nc_ohc=dre6GSDjs-QAX-agn1V&_nc_ht=scontent-sea1-1.xx&oh=00_AfD6RFNvYDc-vZjjjixeI8jZGgvE-48mdNq1ixCHeXOqbw&oe=65EBD62C,53083,PT,pt
31867,100051871519719,Publituris,publituris,https://www.facebook.com/273220396083480,"Fundado em 1968, o Publituris é a mais antiga publicação do trade em Portugal sobre o sector do Turis",NEWS_SITE,0,2012-02-17 14:27:58,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/347409294_828025578936485_5776622942209559835_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=a27e22&_nc_ohc=CVJxpJeKNu4AX-exSUx&_nc_ht=scontent-sea1-1.xx&oh=00_AfCx7krj2D7Xmc13n8KLrZKm4cMtMTY6hyhf9RWvfWzeuQ&oe=65EB6058,24839,PT,pt
16569,100052147727106,MEOBeachcam,beachcam,https://www.facebook.com/206460832706355,"Beachcam.pt ""Ver para crer"" | www.beachcam.meo.pt",NEWS_SITE,0,2011-04-11 22:22:52,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/292200216_562877288793857_6533332966641739094_n.png?stp=cp0_dst-png_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=a27e22&_nc_ohc=7VDTE-uOVIkAX_SRSr5&_nc_ht=scontent-sea1-1.xx&oh=00_AfDQSkN4JpX5CZVpx-szoG3AUYuMTJi22jrbLGD87HofKQ&oe=65EA7960,87250,PT,pt
179408,100052237286135,A Aurora do Lima,aauroradolima,https://www.facebook.com/1614115132199351,Semanário Independente de Viana do Castelo. Fundado em 15 de dezembro de 1855.,MEDIA_NEWS_COMPANY,0,2014-07-26 14:18:39,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/245229382_3119580771652772_5191430573168854495_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=a27e22&_nc_ohc=cG_aMFvrSbEAX-knG7X&_nc_ht=scontent-sea1-1.xx&oh=00_AfBaUWGhK6XZghxt0VgkgvbUxTcunGK5EpXrONrWZPD8Og&oe=65EC2043,10158,PT,und
9363,100054864315512,Região de Leiria,regiaodeleiria,https://www.facebook.com/192025704435,"JORNAL REGIÃO DE LEIRIA
redacao@regiaodeleiria.pt 
",TOPIC_NEWSPAPER,0,2009-12-10 18:55:10,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/347449570_1956750674688517_3227562877947781300_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=a27e22&_nc_ohc=imNGG-ZlT4YAX-NUtQZ&_nc_ht=scontent-sea1-1.xx&oh=00_AfBqpduO2BG1nZh2-ztp7irMMq55_mxUcXVzwuK12EP9VQ&oe=65EA82BB,94372,PT,pt
64517,100055664747507,Ardina do Alentejo,ArdinadoAlentejo,https://www.facebook.com/245520455575218,"Portal de informação, actualidade e opinião sobre Estremoz, o Alentejo e Portugal.
",NEWS_SITE,0,2012-11-17 15:16:30,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/304793575_572781511254002_8070619782317039589_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=108&ccb=1-7&_nc_sid=a27e22&_nc_ohc=3goixXzdDhUAX8w0SvK&_nc_ht=scontent-sea1-1.xx&oh=00_AfDxunVtU4_LvV8bc6D33jStBNb46C6ai2syILGCQGH0UQ&oe=65EBF21D,8727,PT,pt
8463,100057110175837,Campeão das Províncias,campeaodasprovincias,https://www.facebook.com/167336419992714,"Campeão das Províncias - jornal regional, semanário no papel e diário no online


http://tiradas",TOPIC_NEWSPAPER,0,2011-05-16 09:36:56,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/412114491_913334300580234_7656261195070951417_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=eXqL9mfyG1kAX_V2uUP&_nc_ht=scontent-sea1-1.xx&oh=00_AfAeMKA84318jRB3r2KqzdsdvIJdU-aqW89RiM9akGCJMw&oe=65EB3F78,11912,PT,pt
125043,100057322366979,Algarve Informativo,Algarveinformativo,https://www.facebook.com/1648157318737942,Jornal Online e Revista Semanal Digital,NEWS_SITE,0,2015-05-14 03:33:54,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/431185434_999065352014201_5654092366223430117_n.jpg?stp=c0.3.50.50a_cp0_dst-jpg_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=a27e22&_nc_ohc=soKY_8XkUKoAX97RrT0&_nc_ht=scontent-sea1-1.xx&oh=00_AfAw8rKA21F3jYj5_NmqtJs0a2fclaXFzOheTvfPEWl_ag&oe=65EC10BC,14011,PT,pt
72059,100057557756905,Rádio Benedita FM,,https://www.facebook.com/126921587453,"Benedita FM, a sua rádio a sua música!",BROADCASTING_MEDIA_PRODUCTION,0,2009-09-03 21:20:28,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/426634056_893407159254534_1055589597567143536_n.jpg?stp=c4.4.49.49a_cp0_dst-jpg_p57x57&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=0NlG-s_BkM4AX9etGtH&_nc_ht=scontent-sea1-1.xx&oh=00_AfBYDhpVRJHGJFDzBMU96koTVwYznwMbB98w0lVM6m2lqA&oe=65EB2FD8,4227,PT,pt
8836,100058913540627,Barca Fm Rádio,barcafm,https://www.facebook.com/897158477018189,Radio local de Ponte da Barca - A Rádio com mais música portuguesa e com mais Emoção (99.6FM),BROADCASTING_MEDIA_PRODUCTION,0,2010-09-20 21:33:00,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/272276449_387667389873709_8557326126844311846_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=108&ccb=1-7&_nc_sid=a27e22&_nc_ohc=7keVFVB9Zl4AX9ycpr0&_nc_ht=scontent-sea1-1.xx&oh=00_AfAEewamH2jNJTb9FlMAnncqwgFZQ7cexTZOjDAyRbEIyw&oe=65EAF029,31436,PT,pt
64498,100060669773691,Jornal Abarca,abarca.com.pt,https://www.facebook.com/106845109388011,Jornal Regional,TOPIC_NEWSPAPER,0,2010-11-29 18:34:31,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/275081195_7043109715761481_3463079079397054605_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=a27e22&_nc_ohc=nSIF1jyMb_oAX-FD958&_nc_ht=scontent-sea1-1.xx&oh=00_AfAGzH8b1pdIhnOqQt8Qya07934hOj432BT7HgwVdAACpg&oe=65EB00BE,6061,PT,pt
178436,100061591130102,Comércio Máquinas - O Portal das Máquinas,comerciomaquinas,https://www.facebook.com/112139898846721,Para todos os que gostam ou precisam de informação sobre maquinaria: http://www.comerciomaquinas.com,NEWS_SITE,0,2010-09-27 17:39:13,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/215641248_220333620029674_4172432121032691439_n.png?stp=cp0_dst-png_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=a27e22&_nc_ohc=8uYafwnZYdoAX_cAJL0&_nc_ht=scontent-sea1-1.xx&oh=00_AfDxd7V2i25Hy-F9SoIJbnPpFtTLaNTygWPyVZ88cWN2yQ&oe=65EC8686,18303,PT,und
49808,100062970105843,Mais Afrika,MaisAfrika,https://www.facebook.com/100062970105843,Magazine de Notícias genéricas com foco em África e  nos PALOP e na  análise das suas economias,MEDIA_NEWS_COMPANY,0,2020-05-13 12:35:08,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/327856141_756614815562159_58387328316107608_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=duVazyPXneYAX_-5lJo&_nc_ht=scontent-sea1-1.xx&oh=00_AfBoHKjVyW-bwM2tZFyL0JhW30fBb4Akic59OXbh-h70hQ&oe=65EB8694,26178,PT,pt
45393,100063008571446,Jornal Desportivo,sintra.desportivo,https://www.facebook.com/1457390867845776,Jornal Desportivo Mensal dos Concelhos de Sintra e Amadora,MEDIA_NEWS_COMPANY,0,2014-07-29 13:15:57,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/408811351_700069972103282_6199196899914999844_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=a27e22&_nc_ohc=M7rOpWT6tewAX9Uco1z&_nc_ht=scontent-sea1-1.xx&oh=00_AfCaKZvc6v7sMIk65cUKCs9Zm9tOpwbfGZ8Y2gc0VxLxAA&oe=65EB10CF,6705,PT,und
119753,100063093526958,Notícias de Viana,noticiasdeviana.pt,https://www.facebook.com/100508108238064,"O jornal Notícias de Viana pretende ser a voz da Diocese e um veículo de comunhão entre todos os diocesanos, alicerçado em três objetivos: ser provocador, participativo e popular. ",MEDIA_NEWS_COMPANY,0,2020-03-03 19:47:45,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/294065811_416126980500416_8515801408136887193_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=a27e22&_nc_ohc=G-758h2-n7cAX8uAKpK&_nc_ht=scontent-sea1-1.xx&oh=00_AfCVib4oPxnZ7lonDXrn5gEFQNkX3cS57dkCw6DwHw-Gfg&oe=65EB2AE4,2108,PT,und
163764,100063455983558,PRESS Minho,PRESSMinho,https://www.facebook.com/721562301236696,"Notícias do Minho, saúde, ambiente, país e internacional",NEWS_SITE,0,2014-05-21 10:46:13,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/305461883_515319780593217_6944568470866634740_n.png?stp=cp0_dst-png_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=6K9KLJbGi5kAX90oZN1&_nc_ht=scontent-sea1-1.xx&oh=00_AfAwj7B3NCa0WBpQw1G1v0JMJC1HMzdJ4ON5MOsw1XXJBw&oe=65EC6040,2284,PT,und
51254,100063457303971,Praia Expresso,praiaexpresso,https://www.facebook.com/114770213306415,O “Praia Expresso” é um projeto jornalístico online essencialmente focado na atualidade inform,TOPIC_NEWSPAPER,0,2019-11-13 18:56:39,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/271590299_639555577494540_4845130731789741290_n.png?stp=cp0_dst-png_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=a27e22&_nc_ohc=me5yDqcVCqoAX9UpOtO&_nc_ht=scontent-sea1-1.xx&oh=00_AfB2s3Fm4dymwmxeYTpbupdyyUlOC5-yI0hB1Rb5BGpndg&oe=65EA98D2,4791,PT,pt
8845,100063457425005,Antena 1 Madeira,ant1madeira,https://www.facebook.com/260235016774,Canal de Serviço Público de Radiodifusão na Madeira - Emissão: www.rtp.pt/play/direto/antena1madeira,MEDIA_NEWS_COMPANY,1,2010-01-20 09:18:26,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352518687_1421328528435460_2750808060547685305_n.png?stp=cp0_dst-png_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=a27e22&_nc_ohc=ze_Z8llhv00AX_JacaE&_nc_ht=scontent-sea1-1.xx&oh=00_AfBslfBrbHeBGQhn3AqqAQ4C3STtSI5h8InNP57K2o1bqg&oe=65EB702D,30971,PT,pt
120360,100063466995354,Jornal O Ericeira,jornaloericeira,https://www.facebook.com/155190841202344,"Pretende Alcançar - Associação Imprensa Regional
Associação sem fins lucrativos
Noticiário Regional",TOPIC_NEWSPAPER,0,2011-02-18 11:11:26,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/294135568_472491851543044_1520061814736531568_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=a27e22&_nc_ohc=vGk1YlEgXikAX8EUdaz&_nc_ht=scontent-sea1-1.xx&oh=00_AfA438bo8QBwfSEAgjQgig5fG-3C_QhPGvRQjB40tPvwcA&oe=65EC4CD4,22997,PT,pt
8775,100063467050228,Celoriconews,celoriconews,https://www.facebook.com/590630667658395,Jornal electrónico sobre informação regional de Celorico da Beira e zonas envolventes. Visite-nos,NEWS_SITE,0,2013-12-13 09:56:42,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/277776781_410262781099287_5152273826728275239_n.png?stp=cp0_dst-png_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=a27e22&_nc_ohc=neIFFL6KCigAX95Uf_I&_nc_ht=scontent-sea1-1.xx&oh=00_AfBitc-uw6S9yi0dlFDp8FirALtaxp87P82-Zo1W5u69pQ&oe=65EB1D5F,2578,PT,und
163091,100063469485164,Diário de Santo Tirso,diariodesantotirso,https://www.facebook.com/111200420677430,Notícias do concelho de Santo Tirso.,MEDIA_NEWS_COMPANY,0,2020-07-24 20:24:00,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/241665282_366211585176311_2650409026638140931_n.png?stp=cp0_dst-png_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=a27e22&_nc_ohc=TBk-pmzi7bAAX-pqf3Y&_nc_ht=scontent-sea1-1.xx&oh=00_AfDJlQ3OS-eD9R2vDgqiJkK61inovsO-nGQwMrR6zGn_zA&oe=65EBA8EB,48345,PT,pt
170483,100063469586747,The Blind Spot,TheBlindSpotPT,https://www.facebook.com/111874810660924,The Blind Spot é um site de informação sustentada em evidências científicas.,NEWS_SITE,0,2020-09-11 10:24:42,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/309428396_528526555939659_8563657039146657541_n.png?stp=cp0_dst-png_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=a27e22&_nc_ohc=Sc5myQdrzIkAX-P9h81&_nc_ht=scontent-sea1-1.xx&oh=00_AfBWwnthxHiMpyfuKqn9Unf7DR6IFHzef3dQgPzR83arUQ&oe=65ECC2D8,5488,PT,pt
84237,100063471553325,Noticias Diarias,jndiario,https://www.facebook.com/267304647298400,Noticias Diárias Online,TOPIC_NEWSPAPER,0,2018-12-20 10:31:14,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/304928449_512026527589728_8434736872694731239_n.png?stp=cp0_dst-png_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=a27e22&_nc_ohc=U9nQiWbhWaoAX-382qc&_nc_ht=scontent-sea1-1.xx&oh=00_AfB0K54F7wZrUZSozKhOOfPioEQ6fMyAKoNTPCwkGIebWA&oe=65EB030B,2914,PT,pt
5335,100063476593856,AbrilAbril,abrilabrilpt,https://www.facebook.com/135016033577220,O outro lado das notícias,MEDIA_NEWS_COMPANY,0,2016-05-22 12:27:31,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/310336905_525036622955553_3545142377705022832_n.png?stp=cp0_dst-png_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=a27e22&_nc_ohc=xIzJJNNMJ8cAX9fAWUj&_nc_ht=scontent-sea1-1.xx&oh=00_AfB1mX5QfnHaCp4ymO6W2zf45Pk0aL4G6_s2pmkvkmDLvg&oe=65EA67C8,28501,PT,pt
120611,100063476686565,IOL,iol,https://www.facebook.com/325509587517062,"Imagine um mundo onde tudo o que procura está reunido num só lugar, online. Um espaço feito por p",MEDIA_NEWS_COMPANY,1,2012-05-08 16:00:41,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/271860033_4679341998800444_677974847396364761_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=Q9r4KGX5yUYAX_sir-s&_nc_oc=AQmwAEdkXob4KxbJFGLjWOLdnagxfOPqC-W3mXLKc3VI93097K44qp1CvibuQtpFJgk&_nc_ht=scontent-sea1-1.xx&oh=00_AfAnz-xj-d4D10jegYmpbVgl3cF6IG4wHMMGghJK16w1pg&oe=65EB7E14,69123,PT,pt
120420,100063478962869,Lifestyle ao Minuto,lifestyleaominuto,https://www.facebook.com/386169748246626,"Notícias sobre Lifestyle, atualizadas ao minuto",NEWS_SITE,0,2015-06-23 15:05:51,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/294407808_472073311585297_8896397158618615093_n.png?stp=cp0_dst-png_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=a27e22&_nc_ohc=MmdlKODy3dQAX9blPmn&_nc_ht=scontent-sea1-1.xx&oh=00_AfDcTuDFw7BkG6vtFi_Fu5dR1Rs-DGC2SFTtqhmEIkdBLQ&oe=65EBCC50,14944,PT,pt
5576,100063480554544,Rede Mundial de Oração do Papa - Portugal,rmop.pt,https://www.facebook.com/406687259416536,"Rede Mundial de Oração do Papa: O coração da missão da Igreja é a oração

Página oficial da",MEDIA_NEWS_COMPANY,0,2013-01-22 00:45:16,https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/291905509_468017818657566_4549667658453292694_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=a27e22&_nc_ohc=pg5aNM2YgOoAX89Adpr&_nc_ht=scontent-lax3-2.xx&oh=00_AfAMt-oW_pDDgZVIvS9sAnSglyMlVVvu7rEgRipl0Wl-IA&oe=65EBA44E,30377,PT,pt
30430,100063492345066,Tipo LOL?,tipololfas,https://www.facebook.com/620678671372360,tipo lol,MEDIA_NEWS_COMPANY,0,2014-07-10 15:23:19,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/304241479_515403093919431_2590587603721681934_n.png?stp=cp0_dst-png_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=a27e22&_nc_ohc=nAXJUtXEMUUAX_SAlXF&_nc_ht=scontent-sea1-1.xx&oh=00_AfDPDvDwhm507iV2m3HGMrganzYV1e00L8Fga-9zE54AHA&oe=65EB802C,33684,PT,pt
122241,100063495525942,A Voz de Trás-os-Montes,jornalvtm,https://www.facebook.com/1503026863285047,"Jornal de Trás-os-Montes e Alto Douro, fundado em 1947. Tem sede em Vila Real e Delegação em Chaves",MEDIA_NEWS_COMPANY,0,2014-11-19 03:35:59,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/315325765_3240025172918532_2779797460711091584_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=Q4IwohYUVMsAX_eWG8q&_nc_ht=scontent-sea1-1.xx&oh=00_AfDVTsxu47bjhcxo_6ffWVXG-G-R4fIZO-ojXsfI5DuB6w&oe=65EABC41,84235,PT,pt
69443,100063500683091,paraeles,paraeles.pt,https://www.facebook.com/1907488979530058,"Site de entretenimento e lifestyle, direcionado para o público masculino.
",MEDIA_NEWS_COMPANY,1,2017-06-01 13:39:32,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/306123783_534689391991079_8056388874804380923_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=a27e22&_nc_ohc=1B9lA-W7D-MAX-42GWq&_nc_ht=scontent-sea1-1.xx&oh=00_AfAcGrEvhUkM8xclbjf7FzmBJAo24TpHSYFH1Q8muH5UkQ&oe=65EB246C,91135,PT,pt
10938,100063500986377,TugaTech,forum.tugatech,https://www.facebook.com/145949512101292,Fórum e portal de notícias de Tecnologia e Informática💠Desde 2010 pelo mundo Tech 🖥️,NEWS_SITE,0,2010-08-15 18:01:20,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/348227557_968713434554918_5752677489212592395_n.png?stp=cp0_dst-png_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=a27e22&_nc_ohc=d9WHousZmYMAX9rPscx&_nc_ht=scontent-sea1-1.xx&oh=00_AfBLlYMvpQ-QshVqcQkWq5LuNky8LvzKyshPbphiEiUPcg&oe=65EB141F,9390,PT,pt
91612,100063501522365,Jornal da Golpilheira,JGolpilheira,https://www.facebook.com/152486141467455,Publicação bimestral da freguesia da Golpilheira. Proprietário e editor: Centro Recreativo da Gol,TOPIC_NEWSPAPER,0,2010-12-23 14:42:27,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/309204243_539336858193027_8893334368605028739_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=a27e22&_nc_ohc=Ak1QiWnNHpwAX8pS1AB&_nc_ht=scontent-sea1-1.xx&oh=00_AfCR1FUVppAELC4DE7Kx66UKf9VVP1C4mwJfNCMPMdQD6w&oe=65EAFBF6,2862,PT,pt
139154,100063504071033,Trendy,trendypt,https://www.facebook.com/544720692302425,tendências // actualidade,MEDIA_NEWS_COMPANY,0,2014-03-01 19:10:34,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/293553567_464735492319916_2002209235540726174_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=a27e22&_nc_ohc=PukCoQeHpjkAX8gvud4&_nc_ht=scontent-sea1-1.xx&oh=00_AfCq73HRK6okxRITYZOeiILQdkgn4MqJqac3M4KmUH2lew&oe=65EC6722,23289,PT,pt
124642,100063507939314,0 aos 100,0aos100,https://www.facebook.com/121476581907770,0 aos 100 o novo portal automóvel que o vai manter sempre informado. Temos dicas úteis para que po,NEWS_SITE,0,2017-09-14 12:16:11,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/304110783_522982916495302_7243990517855711568_n.png?stp=cp0_dst-png_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=a27e22&_nc_ohc=Qpn5X0vo138AX_BH4DF&_nc_ht=scontent-sea1-1.xx&oh=00_AfCChlHpY8poy0BX5o6EBwZXLivzjc5Fog1e0ug0WO2fSg&oe=65EB0FAF,8713,PT,pt
164156,100063518534752,Cultura.Sul Postal do Algarve 30 anos,Cultura.Sulpostaldoalgarve,https://www.facebook.com/195488413842272,Caderno Mensal Cultural distribuído com o jornal regional POSTAL do ALGARVE e com o EXPRESSO em tod,TOPIC_NEWSPAPER,0,2011-07-27 13:48:23,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/302571558_522186626575284_5499387186213558437_n.png?stp=cp0_dst-png_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=a27e22&_nc_ohc=pyWe445r4yEAX_EDH2B&_nc_ht=scontent-sea1-1.xx&oh=00_AfAZzEuXmAzK1I0Vj9CneM7y78oVJgNVa5_Nz9uVwvUo5A&oe=65EC1CCE,29748,PT,pt
124646,100063518955500,Tomar na Rede,tomarnarede,https://www.facebook.com/472102496158896,"Notícias da região de Tomar
https://tomarnarede.pt
tomarnarede@gmail.com",MEDIA_NEWS_COMPANY,0,2013-01-02 15:44:56,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/301467868_516483070478987_6462922450819387124_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=a27e22&_nc_ohc=w_Nfe0c25y0AX9HUSPO&_nc_ht=scontent-sea1-1.xx&oh=00_AfBXx1KtvJ_ZjA705kKsKmcFhoPN4n4z7gEyUrAVArI3WQ&oe=65EC27C1,27343,PT,pt
16540,100063520473000,Cusquices,Cusquices2020,https://www.facebook.com/112159227072499,"No blog Cusquices.com partilhamos consigo, o que se fala dos famosos, reality shows e a atualidade em geral.",NEWS_SITE,0,2020-03-14 19:57:44,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/294761562_481780793949266_2728656136739702089_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=a27e22&_nc_ohc=A6FLs1OlGcgAX8bLjNg&_nc_ht=scontent-sea1-1.xx&oh=00_AfDfF2R8RUM_t8r9BkpRiuPEheLuiPwvjSN3ktQ0_QuurA&oe=65EAB1E9,12199,PT,pt
164325,100063526541379,Jornal C - O Caminhense,jornalc.pt,https://www.facebook.com/734984559847821,"As notícias do Alto Minho
www.jornalc.pt",TOPIC_NEWSPAPER,0,2013-12-27 09:39:11,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/301874452_506570211470526_123976773148454043_n.jpg?stp=c6.0.50.50a_cp0_dst-jpg_p56x56&_nc_cat=102&ccb=1-7&_nc_sid=a27e22&_nc_ohc=vDIIGaaZzeEAX9CeFXX&_nc_ht=scontent-sea1-1.xx&oh=00_AfDrbHEkF0EvDq7UDwMg75CkEJ5sGNiMzic4dTZ6I9O2GQ&oe=65EC69AC,7946,PT,und
124860,100063531761548,Está Demais,estademaisfans,https://www.facebook.com/268232333227259,Noticias & Entretenimento ,NEWS_SITE,0,2011-11-25 17:07:46,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/292355103_456359889825066_4947735086463017724_n.png?stp=c5.0.50.50a_cp0_dst-png_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=a27e22&_nc_ohc=JUIbN_QJ-84AX9l6zqk&_nc_ht=scontent-sea1-1.xx&oh=00_AfCO1zgi1vxqc-OOuLzTdPaUfeeKtmE5ysBJig-YEGpzgg&oe=65EC083A,36239,PT,pt
8401,100063534823754,Tribuna Expresso,tribunaexpresso,https://www.facebook.com/106935377340912,"O desporto como nunca o leu.
Secção de Desporto do jornal Expresso. ",MEDIA_NEWS_COMPANY,0,2019-08-20 14:07:22,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/355336826_756991863095301_8569116322886305550_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=a27e22&_nc_ohc=PTLivUxV2IUAX_dZsif&_nc_ht=scontent-sea1-1.xx&oh=00_AfAhs_f6JKB8IFKWs8OxDZla7p8wFA13-szmXnhVYbPxjg&oe=65E9B1F1,29646,PT,pt
