,page_id,page_name,page_handle,page_url,page_description,page_category,page_verified,page_created_date,page_profile_image,page_follower_count,topAdminCountry,languageCode
354,100064791153961,Snaga ljubavi ღ,CuvamTeAndjele,https://www.facebook.com/451349364916789,"Sustina ljubavi nije voleti savrsenu osobu,vec voleti nesavrsenu osobu savrseno.Prava ljubav nema srecan zavrsetak ona jednostavno nikad ne prestaje!

",NEWS_SITE,0,2012-09-30 07:28:33,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/296131591_418622883640747_3165082352291576363_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BCh6tTlxgZoAX99Mohu&_nc_ht=scontent-sea1-1.xx&oh=00_AfDx6Ze1HbCFRKHFBR1adOMDGKW0Sp1cCplnSdT8lye6lA&oe=65F08174,128576,RS,und
633,100064792778301,Žena,bliczena.rs,https://www.facebook.com/162028358804,"Pravi saveti za pravu ženu, trikovi i cake uz koje će vam život biti lakši, informacije iz sveta pozn",MEDIA_NEWS_COMPANY,1,2009-10-24 07:56:04,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352234223_1362242831021334_441975777494195050_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tyQIbcBhBBYAX_m9eZG&_nc_ht=scontent-sea1-1.xx&oh=00_AfD4NI8jykJQloIOHEmrj0vKE4mMxclp1Weq9HQW_JkNpg&oe=65F03EDA,426079,RS,hr
93,100064794785935,HotSport,hotsportrs,https://www.facebook.com/779191468806846,Najbrže rastući sportski portal u zemlji i regionu. Stvoren s ciljem da unese nešto novo na polju sportskog izveštavanja - brze i efektne vesti.,MEDIA_NEWS_COMPANY,0,2014-08-30 11:12:24,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/323932497_558596376144637_7651593852152153924_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dLhG5tcrIikAX-CaxnM&_nc_ht=scontent-sea1-1.xx&oh=00_AfDblunl7CdcFeGH2o75PftcrLhRB_ylWriO5AqSbj0kog&oe=65EF8190,121647,RS,hr
925,100064803963865,Direktno.rs,direktno.rs,https://www.facebook.com/140578452656879,"Pred vama je direktno.rs, slobodni, nezavisni, informativni portal. Pod motom “Ono što drugi ne smeju, mi možemo” hvalićemo i dobronamerno kritikovati a sve u korist naših čitalaca.",NEWS_SITE,0,2010-10-26 15:02:08,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/347114975_565008442482435_473952085536973488_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BVTLzK-JXkEAX9QC8sA&_nc_ht=scontent-sea1-1.xx&oh=00_AfAp4PqSzOpQj9VQa1LH-SDrlA_OzzS84qlKLY02ocHoUA&oe=65F02109,151816,RS,hr
7581,100064805943738,Nadlanu,nadlanu.portal,https://www.facebook.com/155194717857791,"Prvi srpski portal
www.nadlanu.com",NEWS_SITE,0,2010-11-08 15:43:58,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/322731989_828398914915264_8847090293765121242_n.png?stp=c2.0.50.50a_cp0_dst-png_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RzbRBk2l-BkAX8LEZRt&_nc_ht=scontent-sea1-1.xx&oh=00_AfAfGsFA17xgs1QLuZbQ1hWNJalE3AF-TiUhlxo2Wc1bSw&oe=65EF8F9F,139660,RS,hr
1280,100064812963519,Stil,Stil.kurir.rs,https://www.facebook.com/270388879650750,"Najbolji sajt za modernu ženu.

",NEWS_SITE,0,2011-10-04 13:40:55,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/307004204_5662225357133715_4474043102235348607_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Iv79pFixtnUAX-4Ahte&_nc_ht=scontent-sea1-1.xx&oh=00_AfDKoB70mWnU5PE8OBCCw2YPFN3QqpeFdXr_SHx6wHt8OA&oe=65EF989C,134951,RS,hr
1999,100064816715196,Noizzrs,noizerrs,https://www.facebook.com/24085293959,"
",MEDIA_NEWS_COMPANY,1,2008-08-28 11:24:44,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/281348684_10160252957618960_4418956698704448801_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=1wb2zfw1IDMAX8lXFt8&_nc_ht=scontent-sea1-1.xx&oh=00_AfBw-C6sG_8zsyjc14kQKvimyg_ER42ilG-bDTJMJ9HPZQ&oe=65EFAE75,647181,RS,hr
626,100064821546363,Informer,informernovine,https://www.facebook.com/285534594874514,"Drugi glasno ćute. Mi pišemo: drugačije, smelo, sa stavom. Nezavisne dnevne novine INFORMER.",MEDIA_NEWS_COMPANY,0,2012-05-11 19:54:15,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/344853945_1514570359070200_5076214265864019544_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5GB4R2yukKgAX8IzgAJ&_nc_ht=scontent-sea1-1.xx&oh=00_AfDLH_s4ZDQfhBFUuoKjDuoqNgt8OO2Ca-2EV2q_cYnQOg&oe=65EF5919,112767,RS,hr
1325,100064831447003,Sportski virali,sportviralno,https://www.facebook.com/283614340990,Vesti na koje uvek želite da kliknete. Fotke koje želite da vidite. Snimci koje želite da pogledate.,NEWS_SITE,0,2010-01-15 15:07:39,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/312909640_10159986287580991_52785546405897143_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TsEdKC3NNpwAX-Xcw6-&_nc_ht=scontent-sea1-1.xx&oh=00_AfAcCkYL9-XfTrZhSdtypew46uLfspHxhzzXV7poFdvrKQ&oe=65EFE013,59929,RS,hr
1095,100064833215177,Udarno iz Srbije,Vicevi.xDDD,https://www.facebook.com/231821436990369,Sve udarne vesti iz Srbije i sveta na jednom mestu!,NEWS_SITE,0,2014-01-13 06:25:23,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/354617778_649721520532283_3532843516693237706_n.jpg?stp=c192.72.588.588a_cp0_dst-jpg_s50x50&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zpyYumnKg3MAX9h61wI&_nc_ht=scontent-sea1-1.xx&oh=00_AfAGz9lswKiKpZVg3j_R8wcrdopmZjG7u9OcRoQJ4ELAdw&oe=65F0F806,61241,RS,hr
46,100064839156845,Mondo,mondo.rs,https://www.facebook.com/13111984943,Dobrodošli na zvaničnu Facebook stranicu portala MONDO koji emituje najnovije vesti iz Srbije i sveta,MEDIA_NEWS_COMPANY,1,2008-10-03 11:11:04,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/325779680_632648311964544_468233767657939119_n.png?stp=cp0_dst-png_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Tx0jBzVyFcoAX-o1Ao1&_nc_ht=scontent-sea1-1.xx&oh=00_AfAT15FTj9ral9Yj9fOd7n_uXgNrCl_hUECkDAoRtIFm1Q&oe=65EFEF55,231006,RS,hr
403,100064844404485,Mogu Ja To Sama.com  MJTS,MoguJaToSamaMJTS,https://www.facebook.com/276177349171354,Dobrodošli u najveću žensku zajednicu u Srbiji!,MEDIA_NEWS_COMPANY,1,2012-12-18 14:55:40,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/348264872_815210526895607_6335659183353639908_n.png?stp=c0.0.50.50a_cp0_dst-png_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=EbjdJjVyE3oAX8FfzuR&_nc_ht=scontent-sea1-1.xx&oh=00_AfClm6xkwZbd4k4XvpIQkBhWRxRvXQoEuz07eBoxY6ncWg&oe=65F07634,176853,RS,und
548,100064856945636,B92,B92vesti,https://www.facebook.com/293558305836,"B92 je osnovan 1989. kao omladinska radio stanica koja je program emitovala u Beogradu. Vremenom je narastao u kompaniju koja obuhvata regionalnu radijsku i nacionalnu televizijsku stanicu, veb sajt i servis za internet provajding, književno izdavaštvo, muzičku produkciju i kulturni centar REX.

Zbog posvećenosti odgovornom novinarstvu i pozitivnim društvenim promenama, B92 je stekao međunarodni ugled: kuća i članovi njenog tima dobitnici su mnogih prestižnih međunarodnih nagrada za novinarsku hrabrost i promociju ljudskih prava. O B92 je napisan i bestseler This is Serbia Collin, Metjua Kolina.

Osnovne aktivnosti B92 su tri medija: televizijska stanica koja beleži najveći rast među nacionalnim kanalima, najpopularnija privatna radio stanica, kao i najpopularniji portal.

Osnovan 2004. kao nevladina organizacija koja okuplja sve neprofitne projekte i akcije medijske kompanije B92, Fond B92 nastavlja tradiciju svih delova matične kuće koristeći savremene alate za promociju demokratskih vrednosti. U okviru Fonda B92 radi Kulturni centar Rex, realizuju se akcije društvene odgovornosti, produciraju se dokumentarni filmovi, promovišu, angažovana umetnost i aktivističke organizacije i akcije.

TV B92 je počela emitovanje 2000. godine, kao nastavak aktivnosti i projekata kojima se B92 do tada bavio. Nastala sa idejom da se već dobro poznate vrednosti koje B92 zastupa, prošire i putem ovog medija, TV B92 informiše, zabavlja, obrazuje i inspiriše gledaoce u celoj Srbiji.

Radio B92 je jedna od dve najslušanije komercijalne stanice u Srbiji, a ujedno i lider u beogradskom etru. U ovom trenutku, Radio B92 se osim u Beogradu na frekvencijama 92.5 i 97.1, može čuti i širom Srbije: Vojvodina 103.2MHz, Subotica 103.9MHz, Centralna Srbija 102.3MHz, Mačvanski region 105.8MHz, Niš i okolina 104.6MHz, Užice 105.6MHz.

Informativni portal B92.net je jedan od najposećenijih sajtova u Srbiji i regionu još od 1996. godine. Prosečan broj dnevno otvorenih stranica na desktop uređajima je više od 3.000.000, a na mobilnim platformama skoro 2.000.000. Vrhunac posete, prema broju otvorenih strana, dogodio se 26. Marta 2013. kada je ukupno na svim platformama otvoreno 5.285.000 stranica. (Izvor: Google Analytics).",NEWS_SITE,0,2010-01-25 14:35:03,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/419204271_759513776220514_2057120609424471280_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=56Xmcm1vqWkAX91hjB1&_nc_oc=AQk9YIacBvwodmdvrR5JlXHfp-QiNMJYInroJwpXkTY-Vc6cWpLob53JpaMEdxrs0Nc&_nc_ht=scontent-sea1-1.xx&oh=00_AfCQQoj-Dex567CiROTqnVqIEwhlenTe1e1_inj016uzTw&oe=65F0BFA1,496805,RS,hr
397,100064899527223,Kurir TV Lu,kurirdosije,https://www.facebook.com/209468332899544,Budite u toku sa svim vestima iz Srbije i sveta - pratite kurir.rs ,NEWS_SITE,0,2017-05-11 11:32:18,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/396994466_715407370632574_8631382061698885844_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xQx2-cv6DWEAX8Xvb62&_nc_ht=scontent-sea1-1.xx&oh=00_AfClA06H09A0KQ4Qv3xADgCgzuB8K-9zQTWuWuYLWxl8Bw&oe=65EF7CAE,23308,RS,hr
416,100066223796313,Opozicionar,opozicionar,https://www.facebook.com/285626408289204,Najčitaniji opozicioni Internet portal! ,NEWS_SITE,0,2014-08-28 10:51:34,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/339790932_2492572437560206_8748418177562267758_n.png?stp=cp0_dst-png_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_Rnq5CqzRCcAX_mShWO&_nc_ht=scontent-sea1-1.xx&oh=00_AfDPKdcTEYCtpu27_gGqaQmNQVywnjn2OufMG7C0YkmlYg&oe=65F07253,202725,RS,hr
1399,100066600699143,Uzvik,uzvik.rs,https://www.facebook.com/219059235157928,Istina nema cenu.,NEWS_SITE,0,2016-08-08 10:04:20,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/378379492_659592279604123_5332847963799081297_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=H6z5OhvlyDQAX8rzPir&_nc_ht=scontent-sea1-1.xx&oh=00_AfDnnYiW4QbT6RbX_n7IaTsE9a5uxtWRkIWHhmQ0F1Nj7A&oe=65F03ECF,25230,RS,bs
142,100066822905730,Urban City Radio,urbancityradiooo,https://www.facebook.com/1625824844299220,"Urban City 2009-2024, Požarevac, Srbija",NEWS_SITE,0,2008-04-09 23:02:36,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/431075036_742362844667806_3206540419845080149_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=epNIsJx45XsAX_cXlvj&_nc_ht=scontent-sea1-1.xx&oh=00_AfAkBFhabqwOsw3XWfUR_q2eP4XaD7E2XzSu59y_2ZmGPA&oe=65EFC374,124644,RS,und
415,100066861026808,Nova.rs,nova.rs.officialpage,https://www.facebook.com/102921657972863,nova.rs - Istina je u vašim rukama ,NEWS_SITE,0,2020-02-19 12:24:30,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/337152868_1167676423944775_5226592616439041428_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Tr2vRcUnJiIAX8JO8sk&_nc_ht=scontent-sea1-1.xx&oh=00_AfDZzEEtZkFjzWhhlrMrpmigispY4TnuruPRiC8Q9t_l4g&oe=65EF9BEF,273655,RS,hr
870,100068003473711,SrbijaDanas,srbijadanasinfo,https://www.facebook.com/1580609438818378,Zvanična Facebook stranica informativno zabavnog portala SrbijaDanas.,MEDIA_NEWS_COMPANY,0,2015-02-12 07:48:06,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352322326_1988918861449945_6235084684515716400_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ELg5pDF2jG4AX9enrnM&_nc_ht=scontent-sea1-1.xx&oh=00_AfDMcEIysk8PMismBstLrYPmsKGzpvtNZoQoTxmx6KgF5A&oe=65EF937D,220490,RS,hr
186,100068744176948,Glossy magazin,glossy.rs,https://www.facebook.com/73747064465,"U želji da svojim posetiocima pruži što bolji sadržaj na širi spektar tema koje prevazilaze okvire sajta o poznatima, odlučili smo se na odvažan korak, rebrendiranje sajta Story.rs u sajt Glossy.rs.",MEDIA_NEWS_COMPANY,0,2009-03-19 20:43:04,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/339441178_717172526859969_6144578344423291466_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=MfYca5KHyWsAX_pRc53&_nc_ht=scontent-sea1-1.xx&oh=00_AfDMyl11WJrcW_kOD5RZdpTMmaX-OIHkmjKbx6dv4WzXOg&oe=65EF8179,116825,RS,hr
7580,100069037343482,"Ko me voli,voli me. Ko me mrzi,džabe se nervira",kome.volivoli,https://www.facebook.com/144319392330381,Fejsbuk stranica portala www.nadlanu.com,NEWS_SITE,0,2011-09-23 12:11:20,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/234233017_4118081531620794_4760588463451226429_n.png?stp=cp0_dst-png_p50x50&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8TyarGug8nsAX9OtHqB&_nc_ht=scontent-sea1-1.xx&oh=00_AfDl5XgMeb8S6iT_wT_BT_PSgyaED7EPTciQsmGCEwSGZg&oe=65F11C79,208349,RS,hr
97,100069171000158,Telegraf,telegraf.rs,https://www.facebook.com/245282178877178,Telegraf.rs - Informativno zabavni portal,NEWS_SITE,1,2012-01-04 14:43:48,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/312705204_432690655713298_5221834642980452415_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Xc7sRtqDsAUAX8G-HvD&_nc_ht=scontent-sea1-1.xx&oh=00_AfBgdC_wZdSR7YIg2Rm5AjFgQQKtVNxFXG9e7pkwUrsM-g&oe=65F01A61,720117,RS,hr
812,100069467055602,Sportal.rs,sportal.rs,https://www.facebook.com/95679381577,"Premium sportski sadržaj!

Sportal.rs je najposećeniji sportski sajt u Srbiji.",NEWS_SITE,0,2009-04-26 20:21:37,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/382709798_624093049916258_559355299270018807_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=OU4MgnyhDssAX83avGT&_nc_oc=AQky19raI-BE1GnThukpTa3qVT5WdEI1tc8RKVn37TKAUaJhkn-_mgqj_2EVK6ssB5E&_nc_ht=scontent-sea1-1.xx&oh=00_AfC1rC0tJrkMuPksUj4xbAZhfKIOPxBgOa0Ro97YCqVj3g&oe=65F03D8C,197343,RS,hr
52,100069997937835,Danas,www.danas.rs,https://www.facebook.com/246511218867585,Zvanična Facebook stranica dnevnog lista Danas. Možete nas pratiti i preko portala www.danas.rs,MEDIA_NEWS_COMPANY,1,2014-04-03 09:59:16,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/323461740_1235728397369711_774024889095220075_n.png?stp=cp0_dst-png_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=KvavECh2I2MAX8xU67b&_nc_ht=scontent-sea1-1.xx&oh=00_AfBQnos7lADtMY7JFTTEbR49uZduOgobv1P-UM5mTzSYBQ&oe=65F02155,165135,RS,hr
2000,100072313435518,Blic Podzemlje,blicpodzemlje,https://www.facebook.com/103658182056798,"Najzanimljivije priče iz podzemlja, najnovije vesti o ljudima iz senke, klanovima sa međunarodnih poternica i ličnostima sa druge strane zakona.",NEWS_SITE,0,2021-09-01 13:50:24,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/241135368_103659152056701_586059975908653179_n.jpg?stp=c1.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=imPlBaNi4KAAX_In3Iw&_nc_ht=scontent-sea1-1.xx&oh=00_AfCd2ahb5AmBATHDnLeRQweCWr4u2f-mZkaNcmRstR7QcA&oe=65F07D1C,37189,RS,hr
790,100080194470430,Kosovo Online,KosovoOnlinePortal,https://www.facebook.com/111604393521441,"Multimedijalni informativni portal - sve o Kosovu na jednom mestu

Multimedia News Portal - All About Kosovo in One Place

Portali informativ multimediatik - gjithçka rreth Kosovës në një vend
",MEDIA,0,2019-08-07 14:26:32,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/345641863_1984895058527653_5454070213501703686_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=EadJWeVCtUsAX9xzbKB&_nc_ht=scontent-sea1-1.xx&oh=00_AfAgmNTKPgTHxJGoCUMuV4NTlPaX141-VKhUVqcjfIB30g&oe=65F0A29E,39244,RS,hr
2124,100080352423654,Super Recepti Food,superreceptifood,https://www.facebook.com/1850680238501708,Najukusniji specijaliteti na jednom mestu.,MEDIA_NEWS_COMPANY,1,2016-10-04 10:01:49,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/279623333_3354475304788853_216016046944225461_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cmJL8L3wUf8AX-7gCq2&_nc_ht=scontent-sea1-1.xx&oh=00_AfB-BMwElG6rjpZ6wilRPDbdS1VHnkRPlu65pMa4G90AWw&oe=65F0D20A,709593,RS,hr
931,100081865323891,Srbija Danas,srbijadanasvesti,https://www.facebook.com/292322200932580,"Srbija Danas
Vesti iz Srbije i sveta.
",NEWS_SITE,0,2014-04-23 16:46:38,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/352231767_571406088472220_7225372129781807039_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=R2vXGj_naiAAX-fNk3X&_nc_ht=scontent-sea1-1.xx&oh=00_AfA84oSKT3GWtXAxLAqsn0ftliWaHPdX_IlFO9K7iQZjjg&oe=65F00BB6,368903,RS,hr
536,100090150847152,Hronika i Podzemlje,hronikaipodzemlje,https://www.facebook.com/100090150847152,Sve najnovije vesti iz Crne Hronike na jednom mestu,NEWS_SITE,0,2023-02-01 13:30:38,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/328828943_868434437797888_8773268231274856634_n.jpg?stp=c21.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=d3I2Tuxv3ZsAX9F-icE&_nc_ht=scontent-sea1-1.xx&oh=00_AfAm8ZhIABGsMWs5ItYesCc7hOvmY9EpJ0eftQPxLFnypg&oe=65F02776,25662,RS,hr
