,page_id,page_name,page_handle,page_url,page_description,page_category,page_verified,page_created_date,page_profile_image,page_follower_count,topAdminCountry,languageCode
11136,100056421349035,Star News,,https://www.facebook.com/1944804802473812,Media/news company,MEDIA_NEWS_COMPANY,0,2017-11-13 08:18:18,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/294953864_534210088469698_4573150165818777903_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fNNsKU0_dxYAX9vsQCP&_nc_ht=scontent-sea1-1.xx&oh=00_AfD1IKcin9oFv5iw38f2I18bjwKzROj0B6fcD4cdEMRHyg&oe=65EDE201,44866,GR,el
11172,100056797345068,Coollife,coollife.gr,https://www.facebook.com/1785499608350272,ΟΛΑ ΤΑ ΝΕΑ ΤΗΣ SHOWBIZ ΚΑΙ ΟΧΙ ΜΟΝΟ!,MEDIA_NEWS_COMPANY,0,2016-07-08 11:22:01,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/298498238_3251392525094299_6648126974304864874_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=YUUI3vyfgZ8AX9iM__o&_nc_ht=scontent-sea1-1.xx&oh=00_AfCi1Q7o1McZuJEt7FwcjHq4zw7oSuLB2Pd78FEl4xYvHQ&oe=65EF1FE6,42205,GR,und
12582,100057435371855,E-RADIO.GR,eradiogr,https://www.facebook.com/13698106146,"The Hellenic Radio Portal
www.e-radio.gr 
www.twitter.com/eradio",NEWS_SITE,0,2008-03-15 18:17:46,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/291698311_10159819839131147_6662599458796343158_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-bLi4CVobCYAX9nqkXF&_nc_ht=scontent-sea1-1.xx&oh=00_AfA7c6BXDpVgEXX4peKh93QNZBOX49CxOge8IxL4e9puIw&oe=65ED87EC,227707,GR,el
5254,100057759995325,Red Planet,Redplanet,https://www.facebook.com/26118052799,"Η Νο1 ιστοσελίδα για τα νέα του Ολυμπιακού. Τα βλέπουμε Ολυμπιακά, τα γράφουμε Ολυμπιακά.",NEWS_SITE,0,2008-09-12 13:10:48,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/325734968_892625891875024_7313365958816944648_n.png?stp=cp0_dst-png_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pfpq4ijDWhEAX-mjeVp&_nc_ht=scontent-sea1-1.xx&oh=00_AfBdaJQiHwzyXQJdiJs9ergnWmctH0N02meiKCmyvC6KsQ&oe=65EEFEC3,135537,GR,el
5556,100058064601278,Sportday.gr,sportdaygr,https://www.facebook.com/1606048462992445,Το πιο ιστορικό brand του σύγχρονου αθλητικού Τύπου,MEDIA_NEWS_COMPANY,0,2015-09-01 11:03:59,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/213402667_2892396674357611_294043897733342531_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fGNUaP-BPEYAX-C14Ht&_nc_ht=scontent-sea1-1.xx&oh=00_AfCJXMIR_FJBBXLpsJJPzy0T2z23egUiFbxyPsjMqSgaEA&oe=65EE3F76,37020,GR,el
5546,100058272859690,Paokmania.Gr,Paokmania.Gr,https://www.facebook.com/105208122817,"www.paokmania.gr

Instagram: www.instagram.com/paokmania.gr/
",NEWS_SITE,0,2009-05-19 21:21:55,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/428603826_933045978647822_159990899826249819_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ehh8aCxSxHcAX86LhWR&_nc_ht=scontent-sea1-1.xx&oh=00_AfB2167WDUGV3VQpsLpwavI5jDuryosAD1NlY6SwdSw8AQ&oe=65EE17B0,41740,GR,el
11197,100058955577104,Realtime News,realitynewsgreece,https://www.facebook.com/659221024124079,"Για όσους ρωτάνε γιατί δε βλέπουν όλα τα post μας :
Πατήστ",MEDIA_NEWS_COMPANY,0,2014-02-08 15:58:55,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/310550180_554265876548593_5633652730172771605_n.png?stp=c21.0.50.50a_cp0_dst-png_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DRxiKOsYh9EAX9XIT25&_nc_ht=scontent-sea1-1.xx&oh=00_AfD811pIvi2aQvyrNO13Sbp14053tUZHUAWlZbVaaXp8Gg&oe=65ED88AA,24629,GR,el
11886,100060379333125,Fimotro.gr,fimotro.gr,https://www.facebook.com/638908872953865,Ιστοσελίδα ενημέρωσης,NEWS_SITE,0,2016-09-06 09:31:33,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/413928658_895816999107603_3374820154112082156_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=UyrFSKKTzFcAX_1AxUp&_nc_ht=scontent-sea1-1.xx&oh=00_AfDr0rldWBhvTMyUE4_5Xa4LaQNQgpRChjYJ_viz6Qg0xQ&oe=65EECDA4,11207,GR,el
11150,100060830394191,Άσε τον τρελό στην τρέλα του,asetontrelosthntrelatoy,https://www.facebook.com/445926435497076,Επόμενος στόχος μας :8Ο.OOO ♥!© Official Page Facebook™ ® ♥,NEWS_SITE,0,2013-05-09 08:18:23,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/309494366_543760717661603_7048432242879218302_n.png?stp=c0.0.50.50a_cp0_dst-png_p50x50&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=i8bTpioAYRQAX9tH2E1&_nc_ht=scontent-sea1-1.xx&oh=00_AfBM84IDUj2maogEaAuijtviX36VFZ5CGMR1GFcxYpiqzg&oe=65EE4A73,59638,GR,el
7,100061828223256,Γραφείο Τύπου ΚΟ ΣΥΡΙΖΑ,pressofficekosyriza,https://www.facebook.com/111406667055526,Επίσημη ενημέρωση για τις κοινοβουλευτικές δράσεις του ΣΥΡΙΖΑ Προοδευτική Συμμαχία,MEDIA_NEWS_COMPANY,0,2020-01-10 15:07:07,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/326519429_852152859220668_3010341630556176845_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Cvd5sJQRcc8AX_GlvCV&_nc_ht=scontent-sea1-1.xx&oh=00_AfBX3QhexdH9IDQZM7sTZJF3zSf0dTubTKvzUI4kPmBNWw&oe=65EDF794,26209,GR,el
12451,100062344341578,AgrinioNews,agrinionews,https://www.facebook.com/505873712841272,Νέα και Ειδήσεις για το Αγρίνιο και την Αιτωλοακαρνανία,MEDIA_NEWS_COMPANY,0,2013-10-02 21:39:24,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/249196110_4423281174433820_5795871734444347211_n.png?stp=cp0_dst-png_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=PyLlkMvCY2wAX-nQVRN&_nc_ht=scontent-sea1-1.xx&oh=00_AfBzyRML9u7-IZUqlqxUC5iZrRaDU1caoksWtHqQ6ZyKrQ&oe=65ED9148,33925,GR,el
11861,100063167771772,Mag24 Online Magazine,mag24greece,https://www.facebook.com/100063167771772,http://www.mag24.gr    info@mag24.gr,NEWS_SITE,0,2010-08-18 07:06:40,https://scontent-sea1-1.xx.fbcdn.net/v/t1.6435-1/161956711_114674667314792_1458687620930162197_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Fq8-o4xR8t8AX8rfgD4&_nc_ht=scontent-sea1-1.xx&oh=00_AfAPiO-Poi7oF16jEhxeT5jRxglIb6-_aDnTqT4l5xVejQ&oe=6610DB5C,39749,GR,el
32,100063217538954,SofokleousIn.GR,sofokleousin,https://www.facebook.com/17769251353,"Έγκυρη και σε βάθος ενημέρωση, με σεβασμό σε όλες τις απόψεις και τη νοημοσύνη του αναγνώστη",NEWS_SITE,0,2008-05-05 08:22:47,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/358697664_600318202085426_7711924072881969667_n.png?stp=cp0_dst-png_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nRBtIDH7veUAX9EukUt&_nc_ht=scontent-sea1-1.xx&oh=00_AfDEKX1o21bycb5_n8ZTODGHvPwW6NsLXPU9LhVAK1yfUg&oe=65EDE1FE,31122,GR,el
11169,100063470424100,Neolaia.gr,neolaiagr,https://www.facebook.com/263402754865,"Αυθεντικά Νεανικό Site! 

http://neolaia.gr",NEWS_SITE,0,2010-01-20 23:14:29,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/313188183_554899649969044_7704242673326855289_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=nkMcXOLpghAAX8M-Wk3&_nc_oc=AQmDzjR7cYkWwgG2hjF8y1OxoxbUpypLI34OKeMMbNC79d9knNtEj5FS9WuF8Pev2bY&_nc_ht=scontent-sea1-1.xx&oh=00_AfBVTQlRQ85o9CBkQt_TSo6i4Km5ot5XTCI2phRyaThX7g&oe=65EF2814,84298,GR,el
12327,100063486583571,Madata.GR,madata.gr,https://www.facebook.com/11254423515,Ειδήσεις και Νέα από την Ελλάδα και όλο τον Κόσμο με μιά ματιά http://www.madata.gr,NEWS_SITE,0,2008-04-15 06:22:08,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/359797385_743230207803192_3069369156788665313_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4wh3Mb1N26MAX9ygcBJ&_nc_ht=scontent-sea1-1.xx&oh=00_AfCxYXCsd6i7HVp0qpry5ZXie33eUY3g25PxeAm0mH2UiQ&oe=65EF4EAA,79580,GR,el
39,100063489403645,Φιλελεύθερος,fileleftheros,https://www.facebook.com/328579347615625,Φιλελεύθερος - Καθημερινή Πολιτική Εφημερίδα ,MEDIA_NEWS_COMPANY,0,2017-11-18 17:15:53,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/298698010_494326492693660_2175860063823862584_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=KmvCD3Tx-O4AX9SEe5e&_nc_ht=scontent-sea1-1.xx&oh=00_AfAP6QdnsimxyD2KjMaXZ313ObBU6YmQudwG6UxddS3WuA&oe=65EF0423,30458,GR,el
5338,100063496006203,theopinion.gr,theopiniongr,https://www.facebook.com/1512693758963189,To Τheopinion.gr είναι ενημερωτική ιστοσελίδα με έδρα τη Θεσσαλονίκη. ,MEDIA_NEWS_COMPANY,0,2014-08-04 15:12:33,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/308666616_520714606721735_5774932231335283755_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zs4Qt2iUIW4AX9Wrxns&_nc_ht=scontent-sea1-1.xx&oh=00_AfBQOCkOKZmN-XgSyR4zZVvkMyse-vYS8WR3joZNPLbX9w&oe=65EECCF5,12488,GR,el
13403,100063523452588,Sfina.gr,sfina.gr,https://www.facebook.com/100063523452588,"Το sfina.gr, είναι η αθλητική ηλεκτρονική εφημερίδα, η οποία χωρίς παρωπίδες, παρουσιάζει καθημερινά όλα τα θέματα της αθλητικής επικαιρότητας, με έδρα τη Μακεδονία και τη Θεσσαλονίκη, αλλά με ρεπορτάζ για όλη την Ελλάδα και τον κόσμο.",NEWS_SITE,0,2018-12-12 07:24:08,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/272256801_342232214570891_972012425038107912_n.png?stp=cp0_dst-png_p50x50&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2qYe4BGi9bkAX8cAcAa&_nc_ht=scontent-sea1-1.xx&oh=00_AfCnBSVZY1NjpRF-Jpsf-jLXGlkd6ZeicwhcccqPNg33kQ&oe=65EE619A,28888,GR,el
35,100063523811624,emea.gr,emeagr,https://www.facebook.com/89270464904,"Καλωσορίσατε στην επίσημη σελίδα του emea.gr
Ειδήσεις και νέα από τον χώρο των επιχειρήσεων και της οικονομίας.",NEWS_SITE,0,2009-04-30 14:50:04,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/360163448_767764525351001_358653885134966058_n.png?stp=cp0_dst-png_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6fhQbO-aXoEAX--jNvS&_nc_ht=scontent-sea1-1.xx&oh=00_AfA1lUnWnUn7CW-m-yaOgoAZogLdU5huaQ-97jH_eFQJqQ&oe=65ED4842,8121,GR,el
11304,100063530174665,Χανιώτικα Νέα,haniotika.nea,https://www.facebook.com/119574968063509,Καθημερινή εφημερίδα των Χανίων.,TOPIC_NEWSPAPER,0,2010-05-06 12:25:21,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/271780377_5065679753452981_3811217866400265728_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=j6eqXsN60cUAX98ms0K&_nc_ht=scontent-sea1-1.xx&oh=00_AfB5hJP3I-Cc2rKpUKiLF-xWyGt_agdlAl0nTJwK7sjMKA&oe=65EE7CF5,49429,GR,el
5485,100063532481553,gavros.gr,,https://www.facebook.com/109409269089746,"Ενημερωθείτε για τον ΟΛΥΜΠΙΑΚΟ μας, στο www.gavros.gr",NEWS_SITE,0,2010-04-07 17:23:25,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/306981808_516317640495981_4215677223858554231_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=40V1dycrFksAX-tI5aC&_nc_ht=scontent-sea1-1.xx&oh=00_AfAuErQYyaTsplc58RYPHWdKOP0iUaWDmotbvs4Lvv2Ejw&oe=65ED7606,65170,GR,el
5770,100063536650513,OlaPaok,OlaPaok,https://www.facebook.com/108681079159791,Η επίσημη σελίδα του http://olapaok.gr στο Facebook. Όλα τα νέα για ?,MEDIA_NEWS_COMPANY,0,2010-03-29 10:48:28,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/309870254_540471894747361_1156606690773554532_n.png?stp=cp0_dst-png_p50x50&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=KDbK0xGtqjEAX9TRX3p&_nc_ht=scontent-sea1-1.xx&oh=00_AfCx6kaEcvuLFYMk3F3fwlzMhx1jsxSQrdpfvN9Q0lI_lw&oe=65EDA1ED,71703,GR,el
12477,100063540885323,Aek365.gr,aek365.gr,https://www.facebook.com/175803149121459,Η ΜΟΝΑΔΙΚΗ επίσημη σελίδα του aek365 στο Facebook.,NEWS_SITE,0,2011-01-16 01:36:15,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/348565432_745435527584470_330541286197842434_n.png?stp=cp0_dst-png_p50x50&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=FJQVMRQX_LwAX8qvSCD&_nc_ht=scontent-sea1-1.xx&oh=00_AfAgtBZr13GWru6uZW_EnneoBRjbu57spYz1nIqzQ2KatQ&oe=65EDDFE9,90892,GR,el
5752,100063543974411,Κοινή Γνώμη,koinignomi,https://www.facebook.com/460827877312985,ΗΜΕΡΗΣΙΑ ΕΦΗΜΕΡΙΔΑ ΤΩΝ ΚΥΚΛΑΔΩΝ,TOPIC_NEWSPAPER,0,2013-01-16 21:41:12,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/347405684_587243226880325_3014493680505600058_n.jpg?stp=c15.0.50.50a_cp0_dst-jpg_p50x50&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-D371Hs_LN4AX9KxTLD&_nc_ht=scontent-sea1-1.xx&oh=00_AfDK5geK0XITBpa7hn6asfD_5a_d1QhZCk0mbqUmN57-FQ&oe=65EEE3A5,10397,GR,und
11175,100063546764737,Ελληνική Πραγματικότητα,greekreality,https://www.facebook.com/105054567795066,Έγκαιρη και έγκυρη ενημέρωση για τα τελευταία νέα στην Ελλάδα και τη σύγχρονη πραγματικότητα απο το Fanpage.gr,NEWS_SITE,0,2020-03-15 13:38:42,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/293758456_573241894309662_5783458627588315131_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DAYxiw2VMKwAX_IveVi&_nc_ht=scontent-sea1-1.xx&oh=00_AfB_5bWQu73EtNFYNX7_WyhCZ52UL2inku12lh9tMt6SEA&oe=65EDC4D6,314857,GR,el
11196,100063549912933,Newside.gr,Newsidegr1,https://www.facebook.com/636412283107547,Σελίδα Ενημέρωσης,MEDIA_NEWS_COMPANY,0,2014-05-29 12:36:25,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/301389886_506168208178172_473618960330211487_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GIT7-Kduba0AX-0AzYI&_nc_ht=scontent-sea1-1.xx&oh=00_AfAxoLuBWIMM5v62EXqZgEwvYYzyi2Wq4jGxsD3wEsURBA&oe=65EE6361,55475,GR,el
8,100063568241102,Kefalonia Press,kefaloniapress.gr,https://www.facebook.com/120407858023101,Για την Κεφαλονιά που ονειρευόμαστε!,NEWS_SITE,0,2010-11-21 05:02:05,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/272650861_338800874915518_1264545869813662042_n.png?stp=cp0_dst-png_p50x50&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2ijlW-jTFgUAX-49mZo&_nc_ht=scontent-sea1-1.xx&oh=00_AfDPnMw4iymfrsS5tGICz19CwIL-b9zN_B3lpqyFtUhlrA&oe=65ED9687,38546,GR,el
5294,100063575833526,Το ΦΩΣ των Σπορ,FosTonSport,https://www.facebook.com/1818354958488267,Αθλητική ενημέρωση για όλα τα σπορ,TOPIC_NEWSPAPER,0,2017-04-06 11:44:41,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/271388447_3154225391567877_8906308281203185720_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=iBFUBQnKAQYAX8Uunh9&_nc_ht=scontent-sea1-1.xx&oh=00_AfCyE8BVp3_JFyVzyAbGfU1pdHef-5H_D0Y9H-BhxQTtlg&oe=65EDF20D,73451,GR,el
43,100063609578289,Reporter.gr,Reporter.gr,https://www.facebook.com/107122606023940,"Πολιτική, οικονομία, επιχειρήσεις, εργασιακά, χρηματιστήριο στην οθόνη σας με ένα κλικ.",MEDIA_NEWS_COMPANY,0,2010-11-13 12:17:23,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/351323446_958030258822053_5018222894685220188_n.png?stp=cp0_dst-png_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=gFdWoJehzT0AX_hqyJ5&_nc_ht=scontent-sea1-1.xx&oh=00_AfAOjLStobSGNGFWE2OXVOcwTNYceeJT9iZWCJYNj4WFEQ&oe=65ED9C87,26314,GR,und
5301,100063610238505,ToVima,tovimagr,https://www.facebook.com/184884834877395,Η σελίδα της εφημερίδας TO ΒΗΜΑ στο Facebook,MEDIA_NEWS_COMPANY,0,2011-02-01 13:38:34,https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-1/386231717_827850256011975_1445730035957427392_n.jpg?stp=cp0_dst-jpg_p50x50&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cUZ5hH0XpGcAX_oXXZT&_nc_ht=scontent-sea1-1.xx&oh=00_AfCw2b8j6jD29tnApu7fkMVaEWHw0DkSAA0jP2P26vrU4w&oe=65EE66D3,92465,GR,el
